title1_zh,title2_zh,label
与郑中基含泪离婚，与陈伟霆和平分手，蔡卓妍最后选择的是他？,蔡卓妍潘玮柏疑似恋情曝光内幕 揭秘蔡卓妍陈伟霆姐弟恋分手原因,unrelated
"可乐加红牛炸出""""蘑菇云""""泡沫?记者实验未出现该现象",可乐加红牛搅拌后成蘑菇云！看上去太可怕了,agreed
宜春15-25号不要晒被子？飞机撒药治白蛾？,飞机洒药治白蛾？谣言又来,disagreed
电水壶里水垢很难清理？我笑了教你一招轻松去除水垢，来看看吧,水垢这么厚怎么去？妈妈说电水壶去水垢太简单了，一招永久去水垢,agreed
它切丝煮水喝，治疗咳嗽当天见效，连老中医都在用的止咳妙方！,史上最猛止咳“方”，不管多厉害的咳嗽，喝一次立止，管2年！,agreed
红豆杉泡水能防癌？多食小心中毒,3月谣言丨蒸锅盖盖子会致癌？红豆杉泡水能防癌？你中招了吗？,disagreed
吃大盘鸡、泡椒凤爪能感染禽流感？,吃大盘鸡、泡椒凤爪感染禽流感？谣言！,disagreed
每天早上都喝淡盐水，身体变好还是变坏？清晨养生需要做哪件事？,早起喝淡盐水的好处,agreed
李天一获超快减刑提前6年出狱，梦鸽满面春光,北京市监狱管理局辟谣：李天一仍在服刑，并未减刑或假释,disagreed
三星手机召回有阴影！今年Note8电池容量干脆变小了，够用吗,手机内置电池容量越大，待机时间就越长？这是大误区好吗？,unrelated
肝硬化是“吃”出来的，这几类食物，多吃几口只会让肝癌变！,肝硬化了还能吃回去吗？四种食物让肝癌绕着你走,unrelated
用热水泡脚就是在慢性自杀，进来听听吧！,“使用蓝色洁厕块相当于自杀”？还是听听专业的讲解，别误信谣言,unrelated
美白护肤有技巧，维生素e配上它，越用脸蛋越白净，还不花钱,别再傻傻为祛斑而烦恼，维生素E伴上它睡觉前擦一下，斑全不见了,agreed
农村宅基地能自愿退出了，每亩补贴几十万，农民们为何不心动？,农村人搬到城里，老家的房子拆迁，没补偿款？别骗农民了，是谣言,unrelated
相恋十周年，难道出现感情危机？谢娜清空张杰微博,何炅早知谢娜张杰感情有问题，网友：看到这条微博心都碎了！,unrelated
6月30号起支付宝又一功能被关闭 网友 我不服 1,简单三步关闭支付宝这个功能，避免你的账户被盗刷！,unrelated
8分钟就能恢复正常视力，你终于不用戴眼镜了,「期待」“黑科技”8分钟永久恢复视力，人类或不再需要眼镜,agreed
中国股市终于全面失守！A股再遭万点暴击：中国石油 中国石化,中国股市终于全面失守！A股再遭万点暴击：工商银行 交通银行,unrelated
腰间盘突出，自我治疗法，不花钱不去医院，效果非常好,腰间盘突出，千万不能小看它！自我治疗很简单，用这方法,agreed
德州驾考科目三难度“升级”,“科目三难度再升级”？谣言！,disagreed
继刘德华后，鹿晗也表示可以“零片酬”参加战狼3,鹿晗宣布零片酬参演战狼3,agreed
台媒曝高云翔送医原因：严重洁癖、遭狱友霸凌，患重度抑郁症,高云翔狱中遭霸凌，好友出来辟谣，董璇更是发文力挺,disagreed
羽毛球拍越轻越好,今年开始，农村厕所都要改造，厕所补贴家家有，按标准你能拿多少,unrelated
怀男宝最明显的6大特征！接好孕！,孕妇有这几个特征，更容易生男孩，你是吗？,agreed
明察｜大连警方：正侦破特大杀人案，网传行凶视频与本案无关,「微快讯」“克拉玛依警方抓获人贩子”辟谣！,disagreed
14号前山东省不让进油罐车了,辟谣：14号前山东省内不让进油罐车了？假的！,disagreed
承诺不拆伙柯瑞、杜兰特愿意降薪续约,勇士2换1得到詹皇？官方24小时紧急辟谣！杜兰特连喊三句胡扯！,unrelated
新《机动车运行安全技术条件》1月1日实施，看到第二条我笑了,新版《机动车运行安全技术条件》施行，不知道这些上路很危险,agreed
可乐牛奶一起喝容易患结石？实验后竟然发现……,可乐加牛奶混合喝会得结石病？谣言,disagreed
每天一定要吃香蕉，坚持一个月，你的身体将会发生神奇的变化,香蕉煮熟了再吃，每天一根，七天后身体会有这3种神奇的变化,agreed
「网警辟谣」网传“西和县陈山村发生三名小孩溺亡事件”系谣言,江阴4名刚考完试的准大学生溺水身亡？官方辟谣：假的！,disagreed
"小心指甲上出现的竖纹,这可能是体内器官病变的预兆!",小心指甲上出现的竖纹，这可能是体内器官病变的预兆！,agreed
粉丝暴力后，李易峰拒绝上快乐大本营,肚子一抓一把肉，只需几片生姜，用几个瘦几个，多年便秘湿气好了,unrelated
杨紫被爆和霍建华拍戏曾交往怀孕，你怎么看？,没档期就用面具代替拍戏，张艺兴工作室怒斥谣言！,unrelated
突发心梗大力咳嗽可自救,突发心梗可大力咳嗽来自救？医生辟谣：不可信！,disagreed
股票一旦出现“内盘外盘”试盘信号，定是大牛股，打死也不要卖,一旦股票出现“内盘外盘”洗盘信号，定是大牛股，打死也不要卖,agreed
温州惊现注水西瓜？执法人员实验亲测 结果发现,西瓜注水不靠谱 季节性谣言不可信-科普中国,disagreed
菜市场没人要的它，祛斑堪比美容针，使用5次斑点如下雨般落下,药店无人问津的它，祛斑美白堪比美容针，用5次斑点如下雨般落下,agreed
市交警支队机动车“交通违法清零”行动正式启动,交警辟谣！兰州近期没有清零行动,disagreed
祛痘小妙招，绿豆搭配它，美白祛痘还抑制黑色素,苦瓜加绿豆，这样吃不仅清热解暑，还能排毒祛痘,agreed
保定市一男孩在一树林上吊死亡,辟谣！网传保定市一男孩在一树林上吊死亡为不实消息,disagreed
你还再喝星巴克？！被隐瞒8年的秘密曝光了，喝咖啡居然致癌？！,辟谣！星巴克咖啡到底致癌不？,disagreed
沈阳苏家屯人贩子,女大18变，窦靖童剃度吴卓林出柜，女汉子的他们将走向何方？,unrelated
10亿年前，火星可能存在高级文明，玛雅人？,NASA发现关键证据？火星文明确实存在，亿万年前毁于核战,unrelated
30年前性侵蓝洁瑛的真相终曝光！曾志伟：联系少，无法当面求证,性侵蓝洁瑛？曾志伟来辟谣了，网友：PGone还说自己不吃饺子呢,disagreed
传说中联想没投给华为的5G标准到底是啥？,5G标准投票旧闻炒成谣言 联想回应：对恶意造谣追究到底！,disagreed
A1、A2、A3、B1、B2、C1驾驶证“年审”新规定！你关注了吗？,A级、B级驾驶证“年审”新规定(2017)！,agreed
联众金融发生“高管失联”、涉及“金融犯罪”,联众金融官方回应：“高管失联”、“金融犯罪”系谣言，目前一切正常,disagreed
"农村老大爷发现“开天神斧”,专家的话却吓得他面如土色!",男子偶得开天神斧 专家称杀气太重奉劝上交,agreed
李天一获超快减刑提前6年出狱，梦鸽满面春光,李天一提前6年出狱已出国？监狱辟谣：仍在服刑中,disagreed
热巴恋情曝光！穿情侣装现身演唱会？,迪丽热巴三年恋情疑似曝光！网友：比鹿晗陈伟霆好多了,agreed
10年高血压，张仲景一古方，治一好一个，1月后血压稳降，请存！,20年高血压，张仲景一古方，治一好一个，1月后血压稳降，请存！,agreed
如果老公有这四个特征，那么将来孩子的颜值一定低不了！,孩子将来长的高不高，其实身上这2个部位能看出大概！,unrelated
怎么看待“2017年独生子女也无法继承父母房产”房产新动态？,独生子女无法继承父母房产？公证人士辟谣,disagreed
中国街头最脏的6种小吃，千万不要经常吃,一个店只有10台？iPhone X国行首发量曝光！网友：抢到赚翻了,unrelated
日本人的祖先到底是哪里人？千古谜题终于解开，日本人却无法,日本人的祖先到底是谁？现在终于水落石出，日本人却不敢接受！,agreed
农村最赚钱的项目出炉了，一大批人要富得流油了！,大批农民不愁赚钱了，国家给农村带来6大项目，明年将全面启动！,agreed
肚子胖到像怀孕？睡前揉按这个穴位，消脂减腹瘦全身,爱尚轻-睡前做这个动作让肚子暴瘦,agreed
吕梁市实验中学学生打死人，五个学生参与打人，其中一个是交口镇镇长儿子,谣言！吕梁市实验中学学生打死人事件系谣言！,disagreed
2018年新鲜出炉的清宫图（生男生女表），附使用方法！,如果想要二胎，预测男女，请收藏流传百年的清宫图,agreed
洋葱莫小瞧，防癌抗衰老,松花蛋不能吃?洋葱可杀死感冒病毒?官方来辟谣了,unrelated
网爆郑爽胡彦斌订婚？女方还打算退出娱乐圈,郑爽与胡彦斌订婚了？要退出娱乐圈？,agreed
一个方子，轻松降血糖，现在用效果翻倍，有糖尿病的记得存哦！,怀孕古尸产活女婴,unrelated
于文华哭了，朱之文哭了，尹相杰哭了！这歌你听你也哭，不信来听,于文华肝肠寸断为红楼梦里的林黛玉唱的这首歌，听哭朱之文尹相杰,unrelated
楼层高低影响寿命？科学家已证实，千万不要大意,楼层的高低还会影响人的寿命？你家住几层！,agreed
国外51区从UFO残骸中发现外星人，专家解剖后吓瘫了！,世界最大望远镜，造价是中国天眼的6倍，能够发现外星人！,unrelated
12小时前！井柏然倪妮分手了！“合约情侣”到期？,井柏然倪妮被曝是合约情侣，工作室共同发声：坚决抵制一切谣言,disagreed
临沂罗庄区夫妇暴打小女孩,网警辟谣：“暴打小女孩”事件并非发生在临沂,disagreed
淘米水加两物洗头，不论多久的白发只需洗3次，彻底变黑,白头发别染，用淘米水加这两物，再严重的白发，7天就变黑,agreed
女人是否生过孩子，看这几个地方一眼就能判断出来！超准！,女人生没生过孩子差距大，再年轻漂亮，这三个部位也会把你出卖,agreed
外卖小哥路边痛哭 背后故事让人动容,外卖小哥：干了22天不干了，实在坚持不下去了，这差评太让人无奈,agreed
上海国改第一龙头沉睡2年，中报净利飙增646%，4月或赶超科大讯飞,上海国改第一龙头沉睡2年，中报净利飙增923%，4月或赶超科大讯飞,agreed
泰安泰良路改为北向南单行道,辟谣！泰良路改为北向南单行道不属实,disagreed
刘涛居然是二婚？前夫竟然是他？年近50岁丈夫现在成这样！,38岁刘涛与前夫曝光，王珂破产依旧不离不弃，只因她是二婚！,agreed
网疯传“睡了小鲜肉”，刘涛好妻子形象是骗局？,自媒体造谣“出轨”，刘涛工作室声明辟谣 造谣就是要付出代价,disagreed
各地“5月29日自来水厂更换高压线路，全市停水”均为谣言,「辟谣」《停水通知》5月29日镇江全市停水？老谣言！,disagreed
独生子女注意：你可能无法单独继承父母房产,独生子女将无法继承父母房产？,agreed
南通开发区犯罪嫌疑人从法院逃脱，系“退役武警、熟悉格斗、打伤法警”,犯罪嫌疑人从法院逃脱 警方辟谣该人并非退役武警熟悉格斗,disagreed
学历继续教育将取消 上班族扎堆赶名校成考末班车,教育部辟谣：高校网络教育专业学费上调为虚假内容,unrelated
4月1日起驾考将有重大变化！江西还没驾照的人要哭了……,"【辟谣】4月1日起, 驾考将有重大变化？",disagreed
张柏芝要结婚了？网友：希望她能和钟丽缇一样，找到真正珍惜她的人,张柏芝忽然发出婚讯，随后有出来辟谣，网友说出这样的话就释然了,disagreed
焦点｜美国准备对中国商品加征关税 特朗普被控利用慈善组织牟利,早间财经要闻: 美或对500亿中国产品征收额外关税 摩拜创始人辟谣,disagreed
深圳2017年GDP 首超香港，但离世界顶级城市仍有差距,携Fabric官方证据粉碎全球顶级夜店Fabric将进入中国深圳的谣言,unrelated
一碗汤治好5亿人的高血压，痛风和肾病！,适合五亿人喝的三碗汤!高血压、痛风、肾病的人一定要收藏!,agreed
明星们去赌场：那英豪气冲天，文章接地气，最后一位已输光跑路,明星赌场上的风姿，文章接地气，那英豪气冲天，赵薇赌桌烦迷糊！,agreed
加密的支付宝竟被转走4万，只因没关闭这个功能！,支付宝要关闭刷银行卡的功能？从来没有的事！这是谣言啊,unrelated
关于朋友圈《地震警示 山西》盐湖地震局郑重声明：一切纯属谣言,山西要地震？还是当年李四光预测过的？这是谣言，还是个经年老梗！,unrelated
水滴筹个人求助项目转发次数不够，钱无法到账,爱心筹款因转发次数不够无法到账？谣言！别再转了,disagreed
